day_in_cycle,n_available_cycles,n_rises,repeat_strength,average_liquidity_lift
1,10,2,20.0,157.61621299387315
2,10,2,20.0,122.06953515787492
3,10,3,30.0,90.31887510739966
4,10,3,30.0,135.9660723641734
5,11,2,18.181818181818183,195.85557946084566
6,11,2,18.181818181818183,109.77622212266269
7,11,5,45.45454545454545,43.07460978102832
8,11,7,63.63636363636363,72.09821510510564
9,11,3,27.27272727272727,110.67811589232487
10,11,5,45.45454545454545,204.26037098274102
11,11,6,54.54545454545454,79.82055266724065
12,11,4,36.36363636363637,37.680508203771474
13,11,4,36.36363636363637,31.30786560943059
14,11,4,36.36363636363637,31.54858818380879
15,11,5,45.45454545454545,154.47104328773432
