day_in_cycle,n_available_cycles,n_rises,repeat_strength,average_liquidity_lift
1,10,2,20.0,50.68295061470937
2,10,5,50.0,70.92229873059044
3,10,4,40.0,48.41428821835054
4,10,4,40.0,90.15842385074792
5,11,2,18.181818181818183,18.46093509717538
6,11,5,45.45454545454545,18.240584434146403
7,11,4,36.36363636363637,167.81056311353976
8,11,5,45.45454545454545,82.99661379628846
9,11,4,36.36363636363637,58.389074062273366
10,11,1,9.090909090909092,118.2332591016749
11,11,4,36.36363636363637,57.693707017503925
12,11,5,45.45454545454545,117.5581173195209
13,11,3,27.27272727272727,31.22323379225148
14,11,6,54.54545454545454,45.8573141205058
15,11,1,9.090909090909092,58.743618893944195
