day_in_cycle,n_available_cycles,n_rises,repeat_strength,average_liquidity_lift
1,10,6,60.0,43.95885255334426
2,10,8,80.0,31.690927440339433
3,10,4,40.0,25.46470604546064
4,10,1,10.0,88.40198961382958
5,11,3,27.27272727272727,92.90155130675485
6,11,4,36.36363636363637,53.604855883127414
7,11,4,36.36363636363637,31.270453355583633
8,11,5,45.45454545454545,23.706331969597045
9,11,2,18.181818181818183,20.387851644327004
10,11,3,27.27272727272727,25.388842569186696
11,11,5,45.45454545454545,20.586351823560033
12,11,7,63.63636363636363,46.65046162986081
13,11,5,45.45454545454545,15.797065848915475
14,11,3,27.27272727272727,139.1964950903407
15,11,4,36.36363636363637,33.75371318891634
