day_in_cycle,n_available_cycles,n_rises,repeat_strength,average_liquidity_lift
1,10,4,40.0,15.88494039907834
2,10,3,30.0,47.585779363663846
3,10,7,70.0,93.16830929188457
4,10,2,20.0,22.085139408598497
5,11,4,36.36363636363637,51.330628700447555
6,11,5,45.45454545454545,72.76523178980078
7,11,5,45.45454545454545,107.94081592125295
8,11,5,45.45454545454545,33.588875371494076
9,11,1,9.090909090909092,44.595545287348216
10,11,2,18.181818181818183,149.31848553638204
11,11,3,27.27272727272727,87.93802349628577
12,11,5,45.45454545454545,82.76679261169362
13,11,6,54.54545454545454,94.25724605974979
14,11,3,27.27272727272727,21.94201869797348
15,11,1,9.090909090909092,9.971683978476008
