day_in_cycle,n_available_cycles,n_rises,repeat_strength,average_liquidity_lift
1,10,3,30.0,26.49588657064994
2,10,4,40.0,74.93845177993859
3,10,4,40.0,152.04607181648726
4,10,4,40.0,52.65445637416936
5,11,3,27.27272727272727,69.16260624319561
6,11,4,36.36363636363637,106.88704180600497
7,11,5,45.45454545454545,238.87603167539268
8,11,4,36.36363636363637,107.32868536730923
9,11,2,18.181818181818183,69.60266908234894
10,11,3,27.27272727272727,493.6783751584149
11,11,4,36.36363636363637,76.39504064596373
12,11,3,27.27272727272727,74.16982038071343
13,11,3,27.27272727272727,87.20088028126668
14,11,4,36.36363636363637,299.3810452576598
15,11,2,18.181818181818183,48.41728454949068
