day_in_cycle,n_available_cycles,n_rises,repeat_strength,average_liquidity_lift
1,9,3,33.33333333333333,92.25220692170443
2,9,1,11.11111111111111,144.79515132433386
3,9,6,66.66666666666666,152.01653025312703
4,9,3,33.33333333333333,314.9962243568546
5,10,2,20.0,423.86230058986513
6,10,3,30.0,97.24913270697311
7,10,4,40.0,265.13681490061714
8,10,5,50.0,134.1810971255653
9,10,4,40.0,148.89307622790815
10,10,3,30.0,273.8835881638689
11,10,2,20.0,39.67059464091428
12,10,4,40.0,72.5975152930051
13,10,3,30.0,152.86115514287587
14,10,4,40.0,135.12976226437948
15,10,2,20.0,111.67475306585524
