day_in_cycle,n_available_cycles,n_rises,repeat_strength,average_liquidity_lift
1,10,1,10.0,463.3225628497123
2,10,2,20.0,221.4712081651467
3,10,2,20.0,330.2309548056882
4,10,3,30.0,532.8731082234734
5,11,1,9.090909090909092,34.794520547945204
6,11,4,36.36363636363637,316.9586596069891
7,11,3,27.27272727272727,201.58264143671127
8,11,3,27.27272727272727,141.8615531459028
9,11,4,36.36363636363637,332.7968800144908
10,11,3,27.27272727272727,187.43471887324938
11,11,4,36.36363636363637,214.51755556080943
12,11,2,18.181818181818183,292.27779523135484
13,11,2,18.181818181818183,505.0645515180757
14,11,5,45.45454545454545,421.20467341354754
15,11,1,9.090909090909092,573.524606902185
