day_in_cycle,n_available_cycles,n_rises,repeat_strength,average_liquidity_lift
1,10,5,50.0,94.37621553321287
2,10,3,30.0,140.38442238993377
3,10,6,60.0,27.52395105428792
4,10,4,40.0,32.13433145685074
5,11,0,0.0,0.0
6,11,3,27.27272727272727,65.91094014815457
7,11,5,45.45454545454545,37.23494117399319
8,11,3,27.27272727272727,44.37321027715043
9,11,5,45.45454545454545,42.79618071329622
10,11,1,9.090909090909092,10.445983297934092
11,11,3,27.27272727272727,112.78254899236909
12,11,4,36.36363636363637,55.395267643633396
13,11,6,54.54545454545454,76.58984609198393
14,11,4,36.36363636363637,78.1740790791237
15,11,2,18.181818181818183,53.60157594621039
