day_in_cycle,n_available_cycles,n_rises,repeat_strength,average_liquidity_lift
1,10,7,70.0,41.28514873261198
2,10,6,60.0,48.76876839931245
3,10,5,50.0,63.2657381725913
4,10,5,50.0,71.64621189614999
5,11,1,9.090909090909092,12.8049550902827
6,11,4,36.36363636363637,36.3490936887044
7,11,3,27.27272727272727,50.11343488494648
8,11,3,27.27272727272727,58.230657004162204
9,11,3,27.27272727272727,53.43457591517778
10,11,3,27.27272727272727,63.51118970510987
11,11,6,54.54545454545454,154.50522091662606
12,11,4,36.36363636363637,160.8977266853551
13,11,2,18.181818181818183,101.921592797253
14,11,5,45.45454545454545,32.1124468249907
15,11,4,36.36363636363637,102.37639761527383
