phase,session_offset,day_in_cycle,forecast_probability,expected_relative_volume,high_liquidity_probability_label,confidence_level
future_forecast,1,8,0.11451258026166118,1.251093830544243,طبيعي,High
future_forecast,2,9,0.12297679987962487,0.5392130484304472,طبيعي,Medium
future_forecast,3,10,0.20317988377317367,1.4146746988263177,طبيعي,Medium
future_forecast,4,11,0.29351677880207383,1.6670030206403086,طبيعي,Medium
future_forecast,5,12,0.3044312922008643,0.7216511040006593,طبيعي,Medium
future_forecast,6,13,0.37895781852286947,0.5848683731397777,طبيعي,Low
future_forecast,7,14,0.5499434508031202,1.9395488137275834,مرتفع,Low
future_forecast,8,15,0.6488568332524067,2.4765372321566406,مرتفع,Low
future_forecast,9,1,0.5723367594230953,0.8978294024817642,مرتفع,Low
future_forecast,10,2,0.5923842707834163,0.8632236328938798,مرتفع,Low
