phase,session_offset,day_in_cycle,forecast_probability,expected_relative_volume,high_liquidity_probability_label,confidence_level
future_forecast,1,9,0.3195613805437836,1.152499395219243,طبيعي,High
future_forecast,2,10,0.25154906574580577,0.698722319797082,طبيعي,Medium
future_forecast,3,11,0.07473321773208251,0.9916864075756533,طبيعي,Medium
future_forecast,4,12,0.12050811211993537,0.8617596523994755,طبيعي,Medium
future_forecast,5,13,0.2773077903799117,0.9651032655288055,طبيعي,Medium
future_forecast,6,14,0.19888787519433904,1.0583882721759539,طبيعي,Low
future_forecast,7,15,0.13688517241870576,0.676569361718177,طبيعي,Low
future_forecast,8,1,0.06223877359847958,1.0578247997519212,طبيعي,Low
future_forecast,9,2,0.14313660523618213,1.156951015503305,طبيعي,Low
future_forecast,10,3,0.10152656169620046,1.3361910315104175,طبيعي,Low
