day_in_cycle,n_available_cycles,n_rises,repeat_strength,average_liquidity_lift
1,10,3,30.0,119.9622401004384
2,10,3,30.0,74.47524571016044
3,10,2,20.0,104.13294249457871
4,10,4,40.0,169.52487049910394
5,11,6,54.54545454545454,79.90692532839613
6,11,6,54.54545454545454,65.37009762252309
7,11,6,54.54545454545454,65.73343120870219
8,11,3,27.27272727272727,171.621342554022
9,11,6,54.54545454545454,97.61688481046998
10,11,4,36.36363636363637,106.3049397874222
11,11,4,36.36363636363637,61.04395102068871
12,11,4,36.36363636363637,43.097691471732055
13,11,5,45.45454545454545,64.67629586661658
14,11,1,9.090909090909092,32.043538560961984
15,11,2,18.181818181818183,12.195323792248425
