Cycle,HighestLiquidityDay,SecondHighestDay,ThirdHighestDay,valid
1,,,,False
2,11.0,12.0,14.0,True
3,12.0,14.0,3.0,True
4,7.0,3.0,14.0,True
5,13.0,2.0,15.0,True
6,10.0,1.0,3.0,True
7,3.0,4.0,11.0,True
8,1.0,13.0,8.0,True
9,10.0,14.0,7.0,True
10,10.0,1.0,4.0,True
11,2.0,8.0,3.0,True
12,2.0,1.0,9.0,True
13,,,,False
