day_in_cycle,n_available_cycles,n_rises,repeat_strength,average_liquidity_lift
1,10,3,30.0,214.910335971139
2,10,3,30.0,66.82854195653431
3,10,0,0.0,0.0
4,10,4,40.0,20.20163171313189
5,11,2,18.181818181818183,139.0120728546633
6,11,3,27.27272727272727,103.4182703242184
7,11,1,9.090909090909092,25.81137606371662
8,11,3,27.27272727272727,30.75912277913757
9,11,4,36.36363636363637,73.99387804550325
10,11,6,54.54545454545454,29.242911880401206
11,11,2,18.181818181818183,20.449569575616124
12,11,4,36.36363636363637,215.69280081849857
13,11,4,36.36363636363637,141.493181301143
14,11,6,54.54545454545454,82.87368620945415
15,11,4,36.36363636363637,140.19780328863766
