day_in_cycle,n_available_cycles,n_rises,repeat_strength,average_liquidity_lift
1,11,4,36.36363636363637,221.4266046631762
2,11,4,36.36363636363637,143.08013688572942
3,11,3,27.27272727272727,126.02688911501075
4,11,3,27.27272727272727,196.01864892743708
5,12,6,50.0,95.77810255530757
6,12,3,25.0,94.56078586350993
7,12,3,25.0,95.4455717297494
8,12,2,16.666666666666664,103.00729212901278
9,12,3,25.0,66.59851938336675
10,12,3,25.0,88.66536077463392
11,12,2,16.666666666666664,412.7002797946094
12,12,3,25.0,205.60798647026513
13,12,5,41.66666666666667,130.346728999879
14,12,4,33.33333333333333,131.83262113216472
15,12,5,41.66666666666667,50.6186197781648
