DayInCycle,AvailableCycles,AverageRelativeVolume,MedianRelativeVolume,HighLiquidityCount_L1,ProbabilityHighLiquidity_L1,HighLiquidityCount_L2,ProbabilityHighLiquidity_L2,HighLiquidityCount_L3,ProbabilityHighLiquidity_L3
1,12,0.9634651760863804,0.6806643308827717,3,21.428571428571427,3,21.428571428571427,2,14.285714285714285
2,12,0.7099447332885663,0.4513530226803141,2,14.285714285714285,2,14.285714285714285,2,14.285714285714285
3,12,0.8522554348882085,0.7152237078543031,2,14.285714285714285,1,7.142857142857142,1,7.142857142857142
4,12,1.1056286111520996,0.7201746389504818,3,21.428571428571427,3,21.428571428571427,2,14.285714285714285
5,13,1.1628282453762235,0.8874401383533993,5,35.714285714285715,4,28.57142857142857,1,7.142857142857142
6,13,0.8458692079552973,0.7391588401922582,3,21.428571428571427,2,14.285714285714285,1,7.142857142857142
7,13,0.8526202469580926,0.5443186845125292,2,14.285714285714285,2,14.285714285714285,2,14.285714285714285
8,13,0.8071857581487183,0.7511629361571474,2,14.285714285714285,1,7.142857142857142,0,0.0
9,13,1.7492779686438595,1.1285710711521013,6,42.857142857142854,5,35.714285714285715,3,21.428571428571427
10,13,1.370813334621397,0.9156341698308932,5,35.714285714285715,3,21.428571428571427,3,21.428571428571427
11,12,0.8703678771797673,0.7795707301462396,1,7.6923076923076925,1,7.6923076923076925,1,7.6923076923076925
12,12,1.5565678122766762,0.5810367021257046,3,23.076923076923077,3,23.076923076923077,2,15.384615384615385
13,12,0.9201021599241782,0.6553991732313579,2,15.384615384615385,1,7.6923076923076925,1,7.6923076923076925
14,12,1.3364018030975784,0.918741322635572,5,38.46153846153847,5,38.46153846153847,3,23.076923076923077
15,12,0.8198099025106936,0.5798354027444901,3,23.076923076923077,1,7.6923076923076925,1,7.6923076923076925
