Cycle,HighestLiquidityDay,SecondHighestDay,ThirdHighestDay,valid
1,,,,False
2,8.0,9.0,15.0,True
3,1.0,15.0,2.0,True
4,5.0,13.0,14.0,True
5,8.0,1.0,9.0,True
6,5.0,14.0,7.0,True
7,11.0,8.0,4.0,True
8,1.0,4.0,9.0,True
9,10.0,8.0,9.0,True
10,6.0,4.0,8.0,True
11,3.0,5.0,7.0,True
12,6.0,2.0,7.0,True
