Cycle,HighestLiquidityDay,SecondHighestDay,ThirdHighestDay,valid
1,,,,False
2,15.0,7.0,5.0,True
3,4.0,3.0,9.0,True
4,3.0,2.0,7.0,True
5,2.0,11.0,13.0,True
6,12.0,6.0,13.0,True
7,9.0,15.0,8.0,True
8,8.0,15.0,13.0,True
9,4.0,1.0,6.0,True
10,13.0,6.0,15.0,True
11,13.0,5.0,2.0,True
12,4.0,14.0,5.0,True
13,3.0,2.0,1.0,True
