day_in_cycle,n_available_cycles,n_rises,repeat_strength,average_liquidity_lift
1,10,2,20.0,42.89019142521873
2,10,2,20.0,9.13742575043537
3,10,4,40.0,83.22838383151009
4,10,3,30.0,78.22755620082643
5,11,5,45.45454545454545,54.118658936606685
6,11,4,36.36363636363637,75.38359203322247
7,11,5,45.45454545454545,101.15578533445981
8,11,4,36.36363636363637,96.8745662241994
9,11,3,27.27272727272727,69.33831930861017
10,11,2,18.181818181818183,278.1518187245717
11,11,4,36.36363636363637,139.6437300499315
12,11,3,27.27272727272727,54.34040325415839
13,11,6,54.54545454545454,131.98133246685862
14,11,5,45.45454545454545,61.84318608886298
15,11,6,54.54545454545454,46.94455128340166
