Cycle,HighestLiquidityDay,SecondHighestDay,ThirdHighestDay,valid
1,,,,False
2,7.0,11.0,9.0,True
3,12.0,15.0,5.0,True
4,7.0,8.0,14.0,True
5,4.0,1.0,13.0,True
6,9.0,13.0,7.0,True
7,1.0,5.0,2.0,True
8,6.0,11.0,7.0,True
9,6.0,14.0,10.0,True
10,4.0,12.0,10.0,True
11,4.0,1.0,5.0,True
12,10.0,3.0,2.0,True
13,,,,False
