Cycle,HighestLiquidityDay,SecondHighestDay,ThirdHighestDay,valid
1,,,,False
2,10.0,13.0,14.0,True
3,1.0,15.0,11.0,True
4,9.0,6.0,4.0,True
5,7.0,15.0,8.0,True
6,15.0,3.0,4.0,True
7,11.0,2.0,5.0,True
8,3.0,11.0,4.0,True
9,11.0,15.0,8.0,True
10,15.0,2.0,7.0,True
11,15.0,5.0,12.0,True
12,8.0,10.0,11.0,True
13,7.0,6.0,3.0,True
