phase,session_offset,day_in_cycle,forecast_probability,expected_relative_volume,high_liquidity_probability_label,confidence_level
future_forecast,1,9,0.10568227473222513,0.8421178584688469,طبيعي,High
future_forecast,2,10,0.14979698621936283,0.9020483879403087,طبيعي,Medium
future_forecast,3,11,0.20624285449067253,1.6258464774897112,طبيعي,Medium
future_forecast,4,12,0.25082871999486256,1.3819928185311365,طبيعي,Medium
future_forecast,5,13,0.22650309472827507,0.9434450412544446,طبيعي,Medium
future_forecast,6,14,0.31067360912020753,0.9972275492776618,طبيعي,Low
future_forecast,7,15,0.2645350006006302,1.0324631857395425,طبيعي,Low
future_forecast,8,1,0.31958379652041913,1.2212431419670042,طبيعي,Low
future_forecast,9,2,0.3484550446847136,1.0951217033062033,طبيعي,Low
future_forecast,10,3,0.40209191698455254,1.1461279966887536,طبيعي,Low
