day_in_cycle,n_available_cycles,n_rises,repeat_strength,average_liquidity_lift
1,10,4,40.0,102.40407618440179
2,10,5,50.0,150.0374433046773
3,10,4,40.0,47.57252515402608
4,10,2,20.0,129.17362611452882
5,11,4,36.36363636363637,141.17789638268724
6,11,4,36.36363636363637,78.07981067523805
7,11,3,27.27272727272727,120.3044513692663
8,11,3,27.27272727272727,181.99304953991054
9,11,5,45.45454545454545,170.8722862310401
10,11,5,45.45454545454545,114.64285591956109
11,11,3,27.27272727272727,145.24587850611363
12,11,4,36.36363636363637,60.561175245361646
13,11,4,36.36363636363637,130.0652030778018
14,11,4,36.36363636363637,137.44981843229505
15,11,4,36.36363636363637,121.3811229123842
