Cycle,HighestLiquidityDay,SecondHighestDay,ThirdHighestDay,valid
1,,,,False
2,7.0,6.0,13.0,True
3,14.0,15.0,11.0,True
4,12.0,6.0,7.0,True
5,9.0,3.0,10.0,True
6,14.0,2.0,3.0,True
7,7.0,6.0,1.0,True
8,5.0,13.0,11.0,True
9,15.0,14.0,8.0,True
10,1.0,2.0,5.0,True
11,7.0,6.0,5.0,True
12,6.0,4.0,11.0,True
13,2.0,7.0,4.0,True
