Cycle,HighestLiquidityDay,SecondHighestDay,ThirdHighestDay,valid
1,,,,False
2,7.0,9.0,8.0,True
3,14.0,13.0,12.0,True
4,9.0,12.0,10.0,True
5,6.0,7.0,13.0,True
6,15.0,14.0,13.0,True
7,1.0,2.0,7.0,True
8,8.0,4.0,6.0,True
9,6.0,3.0,9.0,True
10,13.0,14.0,11.0,True
11,2.0,8.0,3.0,True
12,8.0,7.0,9.0,True
