day_in_cycle,n_available_cycles,n_rises,repeat_strength,average_liquidity_lift
1,10,3,30.0,131.0316249059014
2,10,4,40.0,96.7147807254335
3,10,3,30.0,103.1387836154815
4,10,4,40.0,75.99594011134496
5,11,6,54.54545454545454,64.49673448446644
6,11,3,27.27272727272727,168.07257351371473
7,11,4,36.36363636363637,107.38632798904455
8,11,5,45.45454545454545,38.151917575856615
9,11,3,27.27272727272727,35.700562618514354
10,11,2,18.181818181818183,37.527861200390205
11,11,3,27.27272727272727,128.85377352618448
12,11,1,9.090909090909092,538.9684208539478
13,11,3,27.27272727272727,80.55531926159394
14,11,2,18.181818181818183,306.9797293677309
15,11,5,45.45454545454545,87.47015108999032
