day_in_cycle,n_available_cycles,n_rises,repeat_strength,average_liquidity_lift
1,10,3,30.0,64.13076586713969
2,10,3,30.0,124.06840966474688
3,10,3,30.0,15.981626339837248
4,10,2,20.0,92.36128737743334
5,11,4,36.36363636363637,66.242032952919
6,11,6,54.54545454545454,81.07911242798545
7,11,5,45.45454545454545,187.04675428588175
8,11,4,36.36363636363637,99.76384919827558
9,11,2,18.181818181818183,166.5873242192182
10,11,2,18.181818181818183,152.60051892685019
11,11,2,18.181818181818183,181.77362968675035
12,11,3,27.27272727272727,26.858788868095445
13,11,2,18.181818181818183,154.23947289807427
14,11,3,27.27272727272727,28.4644028709637
15,11,2,18.181818181818183,48.995894693261164
