day_in_cycle,n_available_cycles,n_rises,repeat_strength,average_liquidity_lift
1,10,4,40.0,70.35398456168161
2,10,5,50.0,50.807522808539616
3,10,6,60.0,37.93856877061513
4,10,3,30.0,13.810928492660643
5,11,3,27.27272727272727,16.678145919953092
6,11,5,45.45454545454545,244.14779234555016
7,11,3,27.27272727272727,14.072813778524562
8,11,6,54.54545454545454,53.60395320393488
9,11,4,36.36363636363637,131.9714980526712
10,11,3,27.27272727272727,55.34715753876941
11,11,3,27.27272727272727,62.938501518673526
12,11,2,18.181818181818183,98.6694371299948
13,11,5,45.45454545454545,77.48830095861119
14,11,7,63.63636363636363,40.83292826367201
15,11,0,0.0,0.0
