Cycle,HighestLiquidityDay,SecondHighestDay,ThirdHighestDay,valid
1,,,,False
2,12.0,14.0,15.0,True
3,13.0,14.0,7.0,True
4,13.0,4.0,3.0,True
5,10.0,5.0,4.0,True
6,8.0,10.0,15.0,True
7,10.0,2.0,6.0,True
8,12.0,9.0,10.0,True
9,7.0,8.0,9.0,True
10,2.0,6.0,5.0,True
11,12.0,11.0,7.0,True
12,7.0,5.0,2.0,True
13,2.0,4.0,5.0,True
