day_in_cycle,n_available_cycles,n_rises,repeat_strength,average_liquidity_lift
1,10,3,30.0,62.036938764087836
2,10,4,40.0,284.80164623425014
3,10,4,40.0,138.32463320220725
4,10,5,50.0,127.76790054681575
5,11,7,63.63636363636363,112.18702251411446
6,11,3,27.27272727272727,90.68207253682169
7,11,4,36.36363636363637,129.46079675262754
8,11,4,36.36363636363637,144.6836830985503
9,11,4,36.36363636363637,270.3118268843707
10,11,6,54.54545454545454,139.34787912852917
11,11,4,36.36363636363637,86.68185936852092
12,11,3,27.27272727272727,126.42086992325365
13,11,4,36.36363636363637,173.19670570587908
14,11,4,36.36363636363637,72.22582189498377
15,11,6,54.54545454545454,69.45608710183609
