Cycle,HighestLiquidityDay,SecondHighestDay,ThirdHighestDay,valid
1,,,,False
2,9.0,8.0,5.0,True
3,12.0,8.0,4.0,True
4,2.0,3.0,6.0,True
5,1.0,12.0,9.0,True
6,9.0,8.0,6.0,True
7,14.0,6.0,5.0,True
8,7.0,14.0,6.0,True
9,6.0,11.0,9.0,True
10,1.0,9.0,14.0,True
11,1.0,6.0,8.0,True
12,4.0,6.0,7.0,True
13,1.0,3.0,2.0,True
