day_in_cycle,n_available_cycles,n_rises,repeat_strength,average_liquidity_lift
1,10,5,50.0,41.98598750697312
2,10,5,50.0,27.338532048158346
3,10,1,10.0,11.665111028849395
4,10,5,50.0,37.472595025031225
5,11,0,0.0,0.0
6,11,5,45.45454545454545,25.077542377388525
7,11,4,36.36363636363637,62.57924604460066
8,11,5,45.45454545454545,138.8267795443448
9,11,6,54.54545454545454,29.429901128524488
10,11,6,54.54545454545454,79.3077487233299
11,11,7,63.63636363636363,140.73464952501334
12,11,3,27.27272727272727,52.04577787766497
13,11,5,45.45454545454545,86.32050521353828
14,11,8,72.72727272727273,32.9425651422083
15,11,4,36.36363636363637,39.19364390629927
