day_in_cycle,n_available_cycles,n_rises,repeat_strength,average_liquidity_lift
1,10,1,10.0,71.12058116423789
2,10,3,30.0,93.06141542286787
3,10,3,30.0,391.20973926838025
4,10,2,20.0,77.37097821765866
5,11,3,27.27272727272727,74.27446833481775
6,11,4,36.36363636363637,419.94373079418057
7,11,3,27.27272727272727,98.5810734291724
8,11,0,0.0,0.0
9,11,3,27.27272727272727,275.5730748525082
10,11,2,18.181818181818183,180.10057738650156
11,11,6,54.54545454545454,94.84105126170425
12,11,3,27.27272727272727,120.8868353970664
13,11,3,27.27272727272727,774.0018382476856
14,11,3,27.27272727272727,141.80373257023498
15,11,1,9.090909090909092,36.4548777653348
