DayInCycle,AvailableCycles,AverageRelativeVolume,MedianRelativeVolume,HighLiquidityCount_L1,ProbabilityHighLiquidity_L1,HighLiquidityCount_L2,ProbabilityHighLiquidity_L2,HighLiquidityCount_L3,ProbabilityHighLiquidity_L3
1,12,1.2791841168621432,1.1706159011953539,5,35.714285714285715,4,28.57142857142857,1,7.142857142857142
2,12,1.0747899726509,0.9460072500792467,2,14.285714285714285,2,14.285714285714285,1,7.142857142857142
3,12,1.3993508353325117,1.0144191155035254,5,35.714285714285715,3,21.428571428571427,2,14.285714285714285
4,12,1.244472038835498,1.0166142896587245,4,28.57142857142857,4,28.57142857142857,2,14.285714285714285
5,13,0.982407684354209,0.9191697347552367,5,35.714285714285715,2,14.285714285714285,0,0.0
6,13,1.2168432428635618,0.7214334656172743,4,28.57142857142857,2,14.285714285714285,1,7.142857142857142
7,12,1.0013929183443573,0.8206574464496363,3,23.076923076923077,2,15.384615384615385,1,7.6923076923076925
8,12,1.1180007219192574,0.9436555241784539,4,30.76923076923077,2,15.384615384615385,1,7.6923076923076925
9,12,1.0529759998222759,0.7496121990743045,1,7.6923076923076925,1,7.6923076923076925,1,7.6923076923076925
10,12,1.307341228525178,1.07780771901435,5,38.46153846153847,4,30.76923076923077,2,15.384615384615385
11,12,1.0711307633899116,0.7656223145520198,2,15.384615384615385,2,15.384615384615385,1,7.6923076923076925
12,12,1.1178974961351993,0.9818955057371979,4,30.76923076923077,3,23.076923076923077,0,0.0
13,12,1.117247795660859,0.916706812892194,4,30.76923076923077,3,23.076923076923077,2,15.384615384615385
14,12,0.9691714284593309,0.972332642278443,4,30.76923076923077,1,7.6923076923076925,0,0.0
15,12,1.074927809571,0.8945603071341988,3,23.076923076923077,2,15.384615384615385,1,7.6923076923076925
