Cycle,HighestLiquidityDay,SecondHighestDay,ThirdHighestDay,valid
1,,,,False
2,11.0,5.0,8.0,True
3,15.0,9.0,5.0,True
4,15.0,3.0,2.0,True
5,10.0,1.0,11.0,True
6,3.0,2.0,15.0,True
7,2.0,11.0,13.0,True
8,10.0,4.0,11.0,True
9,6.0,8.0,1.0,True
10,7.0,4.0,5.0,True
11,10.0,12.0,9.0,True
12,8.0,4.0,3.0,True
13,4.0,5.0,2.0,True
