day_in_cycle,n_available_cycles,n_rises,repeat_strength,average_liquidity_lift
1,10,3,30.0,86.14776113840833
2,10,3,30.0,108.0947382604683
3,10,3,30.0,300.26005158470764
4,10,5,50.0,65.31593807431904
5,11,4,36.36363636363637,168.9493675780723
6,11,1,9.090909090909092,582.0942227105274
7,11,4,36.36363636363637,71.80167308035381
8,11,3,27.27272727272727,70.76189282911956
9,11,7,63.63636363636363,83.43347010314535
10,11,4,36.36363636363637,73.74266960078764
11,11,4,36.36363636363637,68.42807233394856
12,11,4,36.36363636363637,28.57730545456789
13,11,5,45.45454545454545,44.54917026368527
14,11,5,45.45454545454545,30.015208931562505
15,11,3,27.27272727272727,69.21060457315762
