Cycle,HighestLiquidityDay,SecondHighestDay,ThirdHighestDay,valid
1,,,,False
2,13.0,12.0,10.0,True
3,6.0,9.0,4.0,True
4,10.0,11.0,8.0,True
5,15.0,14.0,8.0,True
6,13.0,14.0,1.0,True
7,8.0,7.0,1.0,True
8,11.0,8.0,6.0,True
9,3.0,14.0,4.0,True
10,13.0,14.0,15.0,True
11,8.0,11.0,1.0,True
12,14.0,7.0,6.0,True
13,2.0,1.0,4.0,True
