Cycle,HighestLiquidityDay,SecondHighestDay,ThirdHighestDay,valid
1,,,,False
2,13.0,5.0,6.0,True
3,5.0,11.0,7.0,True
4,5.0,7.0,6.0,True
5,7.0,8.0,10.0,True
6,11.0,1.0,15.0,True
7,2.0,1.0,4.0,True
8,7.0,5.0,14.0,True
9,11.0,6.0,7.0,True
10,11.0,15.0,2.0,True
11,15.0,8.0,1.0,True
12,2.0,3.0,1.0,True
13,2.0,1.0,3.0,True
