day_in_cycle,n_available_cycles,n_rises,repeat_strength,average_liquidity_lift
1,10,6,60.0,54.18021415254881
2,10,3,30.0,94.03519546712035
3,10,6,60.0,40.682106628155715
4,10,3,30.0,65.64921723016796
5,11,2,18.181818181818183,17.800373970082173
6,11,4,36.36363636363637,99.44605750088193
7,11,3,27.27272727272727,41.139709875181175
8,11,5,45.45454545454545,24.628098261565103
9,11,5,45.45454545454545,14.451086540590861
10,11,3,27.27272727272727,19.416441944885623
11,11,5,45.45454545454545,34.63244774763066
12,11,6,54.54545454545454,29.415680167621787
13,11,6,54.54545454545454,44.25866447131508
14,11,6,54.54545454545454,141.11964940668915
15,11,4,36.36363636363637,42.57847550783105
