day_in_cycle,n_available_cycles,n_rises,repeat_strength,average_liquidity_lift
1,10,3,30.0,14.387830769861827
2,10,4,40.0,82.10852471003037
3,10,5,50.0,61.197148177240635
4,10,5,50.0,61.3346244318697
5,11,3,27.27272727272727,16.519106658359924
6,11,4,36.36363636363637,167.56323028952102
7,11,4,36.36363636363637,147.02048653062312
8,11,4,36.36363636363637,97.90767040910349
9,11,5,45.45454545454545,109.37234641598191
10,11,5,45.45454545454545,33.081474817613405
11,11,4,36.36363636363637,35.624690961017585
12,11,4,36.36363636363637,147.97094770176543
13,11,8,72.72727272727273,48.232036611509955
14,11,4,36.36363636363637,69.21220543480331
15,11,3,27.27272727272727,38.91654831672619
