DayInCycle,AvailableCycles,AverageRelativeVolume,MedianRelativeVolume,HighLiquidityCount_L1,ProbabilityHighLiquidity_L1,HighLiquidityCount_L2,ProbabilityHighLiquidity_L2,HighLiquidityCount_L3,ProbabilityHighLiquidity_L3
1,11,1.0086906740666546,0.9116870154197473,2,15.384615384615385,2,15.384615384615385,1,7.6923076923076925
2,11,1.483784164882514,0.9603908250667966,4,30.76923076923077,2,15.384615384615385,1,7.6923076923076925
3,11,1.0183668795125536,0.7993079594496603,3,23.076923076923077,3,23.076923076923077,1,7.6923076923076925
4,10,1.1287565915836353,1.1206560234400897,4,33.33333333333333,1,8.333333333333332,0,0.0
5,11,0.8837917541416267,0.7777006595094982,3,25.0,1,8.333333333333332,0,0.0
6,11,1.0048024555914146,1.011898691989524,2,16.666666666666664,2,16.666666666666664,0,0.0
7,11,1.3457705658053347,1.1479632730671625,4,33.33333333333333,3,25.0,3,25.0
8,11,0.8918916603639734,0.6569329574328017,1,8.333333333333332,1,8.333333333333332,1,8.333333333333332
9,11,1.0216531072370032,0.9733884910922018,3,25.0,2,16.666666666666664,0,0.0
10,11,0.8407580446333437,0.6229458117563057,2,16.666666666666664,1,8.333333333333332,1,8.333333333333332
11,11,1.1952065764710373,0.7251777699549932,2,16.666666666666664,2,16.666666666666664,1,8.333333333333332
12,11,1.11459149278175,0.7254372344212751,4,33.33333333333333,2,16.666666666666664,2,16.666666666666664
13,11,1.0176030297341707,1.290461821757287,6,50.0,3,25.0,0,0.0
14,11,0.9749780363170125,0.8282934207806868,3,25.0,2,16.666666666666664,1,8.333333333333332
15,11,0.8199610979328185,0.7506347006429107,2,16.666666666666664,1,8.333333333333332,0,0.0
