Cycle,HighestLiquidityDay,SecondHighestDay,ThirdHighestDay,valid
1,,,,False
2,10.0,7.0,9.0,True
3,2.0,7.0,13.0,True
4,1.0,11.0,13.0,True
5,1.0,7.0,14.0,True
6,5.0,6.0,4.0,True
7,4.0,9.0,6.0,True
8,11.0,12.0,15.0,True
9,6.0,7.0,9.0,True
10,2.0,13.0,14.0,True
11,4.0,2.0,1.0,True
12,2.0,1.0,3.0,True
