DayInCycle,AvailableCycles,AverageRelativeVolume,MedianRelativeVolume,HighLiquidityCount_L1,ProbabilityHighLiquidity_L1,HighLiquidityCount_L2,ProbabilityHighLiquidity_L2,HighLiquidityCount_L3,ProbabilityHighLiquidity_L3
1,11,1.0627337287449075,0.8957001974973469,2,15.384615384615385,2,15.384615384615385,2,15.384615384615385
2,11,1.5734290500474761,1.1880439350180745,4,30.76923076923077,3,23.076923076923077,2,15.384615384615385
3,11,1.7287660523585366,0.8491566910119818,2,15.384615384615385,2,15.384615384615385,2,15.384615384615385
4,11,1.2968343237622098,0.7061059832873224,5,38.46153846153847,3,23.076923076923077,2,15.384615384615385
5,12,0.6658333925080141,0.5609774317613245,1,7.6923076923076925,0,0.0,0,0.0
6,12,0.7972707093676114,0.6595851940391549,2,15.384615384615385,0,0.0,0,0.0
7,11,0.9662045655453647,0.912850187001623,3,25.0,3,25.0,0,0.0
8,11,0.8382803158354345,0.8960118663787664,2,16.666666666666664,0,0.0,0,0.0
9,11,0.7600375202111994,0.5734800277195601,2,16.666666666666664,0,0.0,0,0.0
10,11,0.9141317554518416,0.6506846393379687,3,25.0,2,16.666666666666664,1,8.333333333333332
11,11,0.7236694289594491,0.42641797686666266,1,8.333333333333332,1,8.333333333333332,1,8.333333333333332
12,11,1.1472440572778,0.6693483712232332,2,16.666666666666664,2,16.666666666666664,2,16.666666666666664
13,11,0.9529749259441332,0.6873901867396944,4,33.33333333333333,3,25.0,0,0.0
14,11,0.788470940578869,0.8073584339168622,2,16.666666666666664,0,0.0,0,0.0
15,11,0.9800414812631164,0.9287040499959061,3,25.0,2,16.666666666666664,1,8.333333333333332
