Cycle,HighestLiquidityDay,SecondHighestDay,ThirdHighestDay,valid
1,,,,False
2,5.0,6.0,8.0,True
3,12.0,2.0,13.0,True
4,5.0,10.0,6.0,True
5,2.0,6.0,3.0,True
6,3.0,14.0,15.0,True
7,12.0,9.0,5.0,True
8,1.0,2.0,6.0,True
9,14.0,8.0,13.0,True
10,3.0,2.0,4.0,True
11,6.0,14.0,12.0,True
12,4.0,14.0,1.0,True
