Cycle,HighestLiquidityDay,SecondHighestDay,ThirdHighestDay,valid
1,,,,False
2,9.0,13.0,12.0,True
3,9.0,8.0,10.0,True
4,1.0,8.0,14.0,True
5,7.0,13.0,2.0,True
6,14.0,11.0,13.0,True
7,8.0,2.0,1.0,True
8,11.0,12.0,1.0,True
9,3.0,2.0,1.0,True
10,13.0,2.0,14.0,True
11,1.0,12.0,11.0,True
12,1.0,6.0,13.0,True
13,2.0,3.0,1.0,True
