phase,session_offset,day_in_cycle,forecast_probability,expected_relative_volume,high_liquidity_probability_label,confidence_level
future_forecast,1,9,0.04621126103977339,1.0303229645688636,طبيعي,High
future_forecast,2,10,0.06585193296610066,0.7323069341501665,طبيعي,Medium
future_forecast,3,11,0.039114174478262195,0.8230876884948825,طبيعي,Medium
future_forecast,4,12,0.0484457254562665,0.7524637900699936,طبيعي,Medium
future_forecast,5,13,0.053075104509408465,0.885848718293553,طبيعي,Medium
future_forecast,6,14,0.05315622673142252,1.2391570599954407,طبيعي,Low
future_forecast,7,15,0.026517945745923813,1.123991677900702,طبيعي,Low
future_forecast,8,1,0.0348902366245459,1.2093784376711307,طبيعي,Low
future_forecast,9,2,0.04061760576413227,0.9759527054963315,طبيعي,Low
future_forecast,10,3,0.05527101972754459,1.0929713987468148,طبيعي,Low
