phase,session_offset,day_in_cycle,forecast_probability,expected_relative_volume,high_liquidity_probability_label,confidence_level
future_forecast,1,9,0.1238394261878208,1.1824017171774985,طبيعي,High
future_forecast,2,10,0.13649908352176315,0.8282407614526126,طبيعي,Medium
future_forecast,3,11,0.1617555699924345,1.1428465702253474,طبيعي,Medium
future_forecast,4,12,0.19963292681580252,0.819727408899988,طبيعي,Medium
future_forecast,5,13,0.2115738202479988,0.9104392000015072,طبيعي,Medium
future_forecast,6,14,0.24160201234559833,0.9679242557158166,طبيعي,Low
future_forecast,7,15,0.26063461136898525,0.9853574002649551,طبيعي,Low
future_forecast,8,1,0.2722957914619981,1.3829836608031274,طبيعي,Low
future_forecast,9,2,0.2674333325396254,1.0720917977442623,طبيعي,Low
future_forecast,10,3,0.2843322030985435,0.7930031546688653,طبيعي,Low
