day_in_cycle,n_available_cycles,n_rises,repeat_strength,average_liquidity_lift
1,10,5,50.0,311.90203355874917
2,10,5,50.0,229.87281284827495
3,10,5,50.0,44.94428085221061
4,10,4,40.0,52.6054693665823
5,11,5,45.45454545454545,28.234286658794456
6,11,4,36.36363636363637,109.0763028315418
7,11,6,54.54545454545454,99.14498855901962
8,11,3,27.27272727272727,85.65574924270787
9,11,3,27.27272727272727,257.414252129648
10,11,4,36.36363636363637,86.87929687303351
11,11,4,36.36363636363637,79.25841002578122
12,11,2,18.181818181818183,65.03826710542427
13,11,4,36.36363636363637,86.58474220765729
14,11,4,36.36363636363637,54.954896235296864
15,11,2,18.181818181818183,50.526349776192106
