DayInCycle,AvailableCycles,AverageRelativeVolume,MedianRelativeVolume,HighLiquidityCount_L1,ProbabilityHighLiquidity_L1,HighLiquidityCount_L2,ProbabilityHighLiquidity_L2,HighLiquidityCount_L3,ProbabilityHighLiquidity_L3
1,11,1.0895157137791487,0.908793312059397,2,15.384615384615385,2,15.384615384615385,1,7.6923076923076925
2,11,0.8437750051247535,0.6693696493978634,2,15.384615384615385,2,15.384615384615385,0,0.0
3,11,0.9415070210016058,0.7928740807166597,3,23.076923076923077,1,7.6923076923076925,1,7.6923076923076925
4,11,1.178109055610808,0.7589445467737722,2,15.384615384615385,2,15.384615384615385,2,15.384615384615385
5,12,0.9598820049942282,0.6453217304424181,3,23.076923076923077,2,15.384615384615385,2,15.384615384615385
6,12,1.2021918537678817,1.151700938503578,5,38.46153846153847,4,30.76923076923077,2,15.384615384615385
7,12,1.2426426725003006,0.964960163962052,4,30.76923076923077,3,23.076923076923077,3,23.076923076923077
8,12,1.0277628629077398,0.7798718925079733,3,23.076923076923077,2,15.384615384615385,2,15.384615384615385
9,11,0.9809955336609842,0.917741939686281,2,16.666666666666664,1,8.333333333333332,0,0.0
10,11,1.3827555638481537,1.2625127906081177,6,50.0,4,33.33333333333333,3,25.0
11,11,1.0801090458186946,0.756813915985936,1,8.333333333333332,1,8.333333333333332,1,8.333333333333332
12,11,0.8862301320033239,0.5673551986290132,3,25.0,3,25.0,2,16.666666666666664
13,11,1.1703346474404197,1.0040729556140182,4,33.33333333333333,4,33.33333333333333,1,8.333333333333332
14,11,0.9518186839984198,0.8035558302984693,3,25.0,1,8.333333333333332,1,8.333333333333332
15,11,1.0963996560374925,1.0595773292375843,4,33.33333333333333,1,8.333333333333332,1,8.333333333333332
