day_in_cycle,n_available_cycles,n_rises,repeat_strength,average_liquidity_lift
1,10,3,30.0,27.282531540999752
2,10,3,30.0,60.13015291331626
3,10,3,30.0,66.77002573254696
4,10,2,20.0,66.32989241445232
5,11,3,27.27272727272727,38.41211396817503
6,11,5,45.45454545454545,72.94679612452845
7,11,4,36.36363636363637,65.11245758488414
8,11,5,45.45454545454545,209.52736753026323
9,11,4,36.36363636363637,50.40603151755953
10,11,4,36.36363636363637,100.65085689137659
11,11,3,27.27272727272727,41.36337317134798
12,11,3,27.27272727272727,35.75087418365597
13,11,5,45.45454545454545,411.72239434153937
14,11,3,27.27272727272727,96.84980563330267
15,11,1,9.090909090909092,161.459341369378
