day_in_cycle,n_available_cycles,n_rises,repeat_strength,average_liquidity_lift
1,10,4,40.0,162.09427281509107
2,10,7,70.0,179.67405256840917
3,10,6,60.0,79.66512894348669
4,10,3,30.0,49.60703343598004
5,11,2,18.181818181818183,88.96371586644122
6,11,3,27.27272727272727,36.25316475302651
7,11,3,27.27272727272727,49.84725304994919
8,11,5,45.45454545454545,78.32021349218114
9,11,3,27.27272727272727,31.227200819050818
10,11,3,27.27272727272727,12.8229750270087
11,11,5,45.45454545454545,123.77284843888269
12,11,4,36.36363636363637,132.12889926453371
13,11,3,27.27272727272727,23.969256199105132
14,11,3,27.27272727272727,99.76098120628706
15,11,4,36.36363636363637,80.55252731445246
