day_in_cycle,n_available_cycles,n_rises,repeat_strength,average_liquidity_lift
1,10,4,40.0,78.80604336196149
2,10,4,40.0,12.670073828449778
3,10,5,50.0,40.21174503080689
4,10,4,40.0,73.33933789211594
5,11,3,27.27272727272727,39.801592211146236
6,11,4,36.36363636363637,53.93172225160063
7,11,4,36.36363636363637,42.90804494220124
8,11,5,45.45454545454545,56.29917490788927
9,11,5,45.45454545454545,20.604198973916613
10,11,5,45.45454545454545,64.47430481351915
11,11,4,36.36363636363637,41.97455721573855
12,11,3,27.27272727272727,6.203788754340192
13,11,2,18.181818181818183,149.86684061658312
14,11,3,27.27272727272727,12.215958212177247
15,11,4,36.36363636363637,42.75272977731711
