Cycle,HighestLiquidityDay,SecondHighestDay,ThirdHighestDay,valid
1,,,,False
2,11.0,9.0,10.0,True
3,2.0,9.0,11.0,True
4,10.0,11.0,12.0,True
5,1.0,5.0,4.0,True
6,8.0,7.0,15.0,True
7,15.0,7.0,1.0,True
8,4.0,13.0,15.0,True
9,3.0,1.0,2.0,True
10,5.0,6.0,9.0,True
11,8.0,13.0,14.0,True
12,9.0,4.0,3.0,True
13,2.0,5.0,3.0,True
