Cycle,HighestLiquidityDay,SecondHighestDay,ThirdHighestDay,valid
1,,,,False
2,6.0,7.0,5.0,True
3,13.0,15.0,11.0,True
4,14.0,15.0,3.0,True
5,7.0,2.0,4.0,True
6,8.0,10.0,13.0,True
7,11.0,4.0,1.0,True
8,6.0,13.0,2.0,True
9,12.0,13.0,6.0,True
10,1.0,12.0,3.0,True
11,11.0,10.0,4.0,True
12,6.0,5.0,4.0,True
13,1.0,2.0,3.0,True
