Cycle,HighestLiquidityDay,SecondHighestDay,ThirdHighestDay,valid
1,,,,False
2,10.0,5.0,8.0,True
3,9.0,1.0,2.0,True
4,1.0,4.0,5.0,True
5,7.0,4.0,14.0,True
6,14.0,2.0,11.0,True
7,1.0,8.0,5.0,True
8,1.0,11.0,2.0,True
9,2.0,1.0,5.0,True
10,14.0,3.0,12.0,True
11,1.0,3.0,8.0,True
12,9.0,4.0,6.0,True
13,,,,False
