Cycle,HighestLiquidityDay,SecondHighestDay,ThirdHighestDay,valid
1,,,,False
2,12.0,10.0,15.0,True
3,10.0,9.0,1.0,True
4,3.0,7.0,6.0,True
5,3.0,2.0,1.0,True
6,3.0,4.0,7.0,True
7,12.0,14.0,7.0,True
8,1.0,6.0,11.0,True
9,7.0,11.0,12.0,True
10,6.0,4.0,14.0,True
11,2.0,7.0,3.0,True
12,4.0,6.0,7.0,True
13,,,,False
