Cycle,HighestLiquidityDay,SecondHighestDay,ThirdHighestDay,valid
1,,,,False
2,14.0,13.0,15.0,True
3,5.0,10.0,4.0,True
4,4.0,13.0,9.0,True
5,7.0,1.0,8.0,True
6,13.0,14.0,12.0,True
7,12.0,11.0,6.0,True
8,12.0,14.0,15.0,True
9,11.0,7.0,1.0,True
10,12.0,15.0,13.0,True
11,9.0,2.0,1.0,True
12,5.0,10.0,4.0,True
13,2.0,3.0,1.0,True
