Cycle,HighestLiquidityDay,SecondHighestDay,ThirdHighestDay,valid
1,,,,False
2,5.0,6.0,15.0,True
3,9.0,13.0,1.0,True
4,8.0,14.0,1.0,True
5,14.0,15.0,8.0,True
6,8.0,5.0,15.0,True
7,10.0,3.0,1.0,True
8,9.0,2.0,11.0,True
9,13.0,3.0,14.0,True
10,2.0,10.0,3.0,True
11,6.0,15.0,7.0,True
12,2.0,4.0,11.0,True
13,1.0,4.0,3.0,True
