day_in_cycle,n_available_cycles,n_rises,repeat_strength,average_liquidity_lift
1,10,6,60.0,91.3534074372991
2,10,6,60.0,70.66467945061949
3,10,3,30.0,34.183148879015526
4,10,2,20.0,69.08706704588246
5,11,5,45.45454545454545,20.241957590091456
6,11,6,54.54545454545454,89.67712539330626
7,11,5,45.45454545454545,41.29090662480526
8,11,3,27.27272727272727,23.38181258924655
9,11,2,18.181818181818183,32.2479371590012
10,11,5,45.45454545454545,183.4643926999683
11,11,6,54.54545454545454,70.25480007565798
12,11,2,18.181818181818183,31.5521221914575
13,11,3,27.27272727272727,114.15441587436904
14,11,2,18.181818181818183,50.67879713872131
15,11,5,45.45454545454545,93.52052003944065
