day_in_cycle,n_available_cycles,n_rises,repeat_strength,average_liquidity_lift
1,10,4,40.0,64.03514719843663
2,10,4,40.0,113.69621070716144
3,10,7,70.0,93.58095022882613
4,10,4,40.0,68.17855629538109
5,11,4,36.36363636363637,35.3492992179156
6,11,2,18.181818181818183,49.47627905557613
7,11,4,36.36363636363637,177.05293399546514
8,11,3,27.27272727272727,64.97739129667656
9,11,2,18.181818181818183,85.8564981482542
10,11,3,27.27272727272727,20.110148083539045
11,11,4,36.36363636363637,86.6650438723688
12,11,4,36.36363636363637,37.45867209892857
13,11,6,54.54545454545454,134.2353952110716
14,11,2,18.181818181818183,205.06515471648058
15,11,5,45.45454545454545,57.752872631144285
