Cycle,HighestLiquidityDay,SecondHighestDay,ThirdHighestDay,valid
1,,,,False
2,5.0,11.0,15.0,True
3,13.0,11.0,15.0,True
4,1.0,8.0,5.0,True
5,2.0,8.0,6.0,True
6,12.0,1.0,11.0,True
7,4.0,7.0,6.0,True
8,7.0,10.0,6.0,True
9,3.0,11.0,12.0,True
10,14.0,11.0,12.0,True
11,6.0,7.0,2.0,True
12,6.0,14.0,1.0,True
13,4.0,2.0,8.0,True
