day_in_cycle,n_available_cycles,n_rises,repeat_strength,average_liquidity_lift
1,9,3,33.33333333333333,166.47039170870218
2,9,2,22.22222222222222,74.96960216314585
3,9,2,22.22222222222222,54.951676712809714
4,9,2,22.22222222222222,227.17871685047714
5,10,4,40.0,115.56263046769509
6,10,6,60.0,112.39538167253932
7,10,4,40.0,75.96298662121433
8,10,4,40.0,177.78482748662174
9,10,3,30.0,155.81383869661585
10,10,3,30.0,113.77523806154447
11,10,1,10.0,70.72525577764326
12,10,4,40.0,38.44313388497976
13,10,4,40.0,25.221549440226458
14,10,3,30.0,171.15214539766563
15,10,5,50.0,70.67476146589203
