day_in_cycle,n_available_cycles,n_rises,repeat_strength,average_liquidity_lift
1,10,5,50.0,44.1650508813732
2,10,5,50.0,36.09717340735108
3,10,5,50.0,43.412909501941826
4,10,0,0.0,0.0
5,11,3,27.27272727272727,37.80183492948297
6,11,5,45.45454545454545,39.80170039723019
7,11,5,45.45454545454545,90.12810753754434
8,11,6,54.54545454545454,31.857499690461186
9,11,2,18.181818181818183,17.9988131136109
10,11,4,36.36363636363637,32.14246253152228
11,11,3,27.27272727272727,41.53522762228281
12,11,5,45.45454545454545,39.924469170165324
13,11,5,45.45454545454545,21.539193936857846
14,11,4,36.36363636363637,55.70581122474849
15,11,4,36.36363636363637,23.096938254176898
