day_in_cycle,n_available_cycles,n_rises,repeat_strength,average_liquidity_lift
1,10,4,40.0,55.13559448257733
2,10,2,20.0,80.172131470046
3,10,3,30.0,41.509792783288596
4,10,2,20.0,72.59982277548146
5,11,4,36.36363636363637,64.65515980700889
6,11,6,54.54545454545454,101.06475534473624
7,11,8,72.72727272727273,74.72328774434905
8,11,3,27.27272727272727,77.24484834066412
9,11,3,27.27272727272727,92.13249143938508
10,11,6,54.54545454545454,38.17603536687533
11,11,5,45.45454545454545,45.675254525378435
12,11,4,36.36363636363637,50.37593070893607
13,11,6,54.54545454545454,81.49243589423322
14,11,3,27.27272727272727,55.61674609104636
15,11,1,9.090909090909092,13.050742283105343
